,ID,Item Description,Weight,Delivery_Date,Destination_Country,destination_iso_country,Manufacturing_site,Mode,source,departure,source_mode,arrival,destination,destination_mode,total_num_of_transports,dist_arrival_to_destination,dist_departure_to_arrival,dist_source_to_departure,emissions_source_to_departure,emissions_departure_to_arrival,emissions_arrival_to_destination,total_emissions
1035,82527,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",5.212,19-11-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1036,83039,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2.939,08-06-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1037,84167,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",0.729,18-05-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1038,84188,"Nevirapine 200mg, tablets, 60 Tabs",1.331,06-10-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1039,84190,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",0.596,24-09-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1040,84746,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",0.429,30-10-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1041,84765,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",5.212,19-11-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1042,85302,"Nevirapine 200mg, tablets, 60 Tabs",1.285,25-09-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1043,85303,"Nevirapine 200mg, tablets, 60 Tabs",1.499,12-10-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1044,85835,"Zidovudine 300mg, tablets, 60 Tabs",0.224,27-02-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1045,85896,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",0.108,24-09-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1046,86512,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",2.03,31-10-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1047,86529,"Zidovudine 300mg, tablets, 60 Tabs",0.001,20-11-2012,Uganda,UG,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1048,85857,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",1.859,22-05-2012,Uganda,UG,ABBVIE Ludwigshafen Germany,Road,POINT (49.4752200201504 8.440380025860094),POINT (49.4752200201504 8.440380025860094),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1049,85279,"Lamivudine 150mg, tablets, 60 Tabs",0.836,26-07-2012,Uganda,UG,Macleods Daman Plant INDIA,Road,POINT (20.425190000000043 72.85380000000004),POINT (20.425190000000043 72.85380000000004),Road,POINT (0.3158900000000244 32.57501000000008),POINT (0.3158900000000244 32.57501000000008),Road,1,0,,0,0,,0,0
1050,82474,"Nevirapine 200mg, tablets, 60 Tabs",8.433,25-05-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1051,83090,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",0.016,14-11-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1052,83620,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",0.037,11-09-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1053,83635,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",1.875,19-11-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1054,84180,"Nevirapine 200mg, tablets, 60 Tabs",14.074,23-07-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1055,85278,"Efavirenz 600mg, tablets, 30 Tabs",7.49,23-07-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1056,85291,"Nevirapine 200mg, tablets, 60 Tabs",4.687,04-09-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1057,85299,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",0.029,11-09-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1058,85877,"Efavirenz 600mg, tablets, 30 Tabs",14.074,23-07-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1059,85915,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",2.232,19-11-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1060,86465,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",21.063,10-04-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1061,86482,"Nevirapine 200mg, tablets, 60 Tabs",7.095,27-06-2012,Zimbabwe,ZW,"Aurobindo Unit III, India",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1062,83033,"Efavirenz 600mg, tablets, 30 Tabs",14.314,25-05-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1063,83034,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",14.314,25-05-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1064,83043,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",6.99,27-06-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1065,83614,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",7.191,04-09-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1066,84158,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",12.347,07-05-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1067,84184,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",0.228,04-09-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1068,85233,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",2.721,16-02-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1069,85248,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",21.063,10-04-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1070,85252,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",12.347,07-05-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1071,85261,"Efavirenz 600mg, tablets, 30 Tabs",8.433,25-05-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1072,85265,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",7.095,27-06-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1073,85869,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",7.114,27-06-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1074,86464,"Efavirenz 600mg, tablets, 30 Tabs",21.063,10-04-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1075,86466,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",21.063,10-04-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1076,86472,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",14.314,25-05-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1077,86479,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1.838,27-06-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1078,86485,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",7.114,27-06-2012,Zimbabwe,ZW,"Strides, Bangalore, India.",Road,POINT (12.938310000000058 77.52572000000004),POINT (12.938310000000058 77.52572000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1079,82467,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",21.063,10-04-2012,Zimbabwe,ZW,"Aurobindo Unit VII, IN",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1080,83583,"Nevirapine 200mg, tablets, 60 Tabs",12.347,07-05-2012,Zimbabwe,ZW,"Aurobindo Unit VII, IN",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1081,84141,"Nevirapine 200mg, tablets, 60 Tabs",2.721,16-02-2012,Zimbabwe,ZW,"Aurobindo Unit VII, IN",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1082,85848,"Nevirapine 200mg, tablets, 60 Tabs",21.063,10-04-2012,Zimbabwe,ZW,"Aurobindo Unit VII, IN",Road,POINT (17.52389000000005 78.34978000000007),POINT (17.52389000000005 78.34978000000007),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1083,82481,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",7.095,27-06-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1084,82482,"Zidovudine 300mg, tablets, 60 Tabs",2.036,27-06-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1085,82483,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",7.114,27-06-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1086,82499,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",7.191,04-09-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1087,83031,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",8.433,25-05-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1088,83032,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",14.314,25-05-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1089,83044,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",6.99,27-06-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1090,83089,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",1.875,19-11-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1091,83566,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1.373,16-02-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1092,83593,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",6.99,27-06-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1093,83639,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",10.118,11-12-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1094,84160,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",12.347,07-05-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1095,84169,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",14.314,25-05-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1096,84181,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",7.49,23-07-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1097,84731,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",7.114,27-06-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1098,84733,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",14.074,23-07-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1099,84752,"Nevirapine 200mg, tablets, 60 Tabs",6.003,03-09-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1100,84764,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",2.232,19-11-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1101,85247,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",21.063,10-04-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1102,85266,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",7.095,27-06-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1103,85823,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",2.721,16-02-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1104,86473,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",14.314,25-05-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1105,86540,"Efavirenz 600mg, tablets, 30 Tabs",5.754,13-12-2012,Zimbabwe,ZW,Mylan (formerly Matrix) Nashik,Road,POINT (19.99727000000007 73.79096000000004),POINT (19.99727000000007 73.79096000000004),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1106,82529,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",23.127,11-12-2012,Zimbabwe,ZW,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1107,83578,"Zidovudine 300mg, tablets, 60 Tabs",1.616,10-04-2012,Zimbabwe,ZW,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1108,83613,"Nevirapine 200mg, tablets, 60 Tabs",4.687,04-09-2012,Zimbabwe,ZW,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
1109,84175,"Nevirapine 200mg, tablets, 60 Tabs",4.353,17-06-2012,Zimbabwe,ZW,Hetero Unit III Hyderabad IN,Road,POINT (17.536240313743992 78.23503560850763),POINT (17.536240313743992 78.23503560850763),Road,POINT (-17.824389999999937 31.049950000000024),POINT (-17.824389999999937 31.049950000000024),Road,1,0,,0,0,,0,0
